number,value,datetime_start,datetime_complete,duration,params_alpha,params_initial_temperature,params_mutation_ratio,params_no_generations,params_population_size,params_var,state,population_size,no_generations,mutation_ratio,var,initial_temperature,alpha,best_value,record_type
127.0,0.022820821915393807,2024-04-26 03:42:58.687295,2024-04-26 03:43:00.197106,0 days 00:00:01.509811,0.8738405442053265,304.0,0.32081425665506136,468.0,345.0,2.0,COMPLETE,,,,,,,,
128.0,0.01069960338502085,2024-04-26 03:43:00.198114,2024-04-26 03:43:01.749899,0 days 00:00:01.551785,0.802463814602948,256.0,0.20856635443167035,532.0,323.0,2.0,COMPLETE,,,,,,,,
129.0,0.10377675458452451,2024-04-26 03:43:01.750899,2024-04-26 03:43:03.828376,0 days 00:00:02.077477,0.8349323396560915,123.0,0.29394701141176677,592.0,382.0,2.0,COMPLETE,,,,,,,,
130.0,0.10925701759331652,2024-04-26 03:43:03.829376,2024-04-26 03:43:05.257979,0 days 00:00:01.428603,0.5353869129437996,98.0,0.3809680030659828,380.0,395.0,2.0,COMPLETE,,,,,,,,
131.0,0.0769188169672379,2024-04-26 03:43:05.258981,2024-04-26 03:43:06.695952,0 days 00:00:01.436971,0.4726787991919085,165.0,0.2638175100576323,417.0,374.0,2.0,COMPLETE,,,,,,,,
132.0,0.011135049220431625,2024-04-26 03:43:06.696952,2024-04-26 03:43:08.058534,0 days 00:00:01.361582,0.8909297334122293,147.0,0.24502252763528204,405.0,360.0,2.0,COMPLETE,,,,,,,,
133.0,0.059131471619467746,2024-04-26 03:43:08.060534,2024-04-26 03:43:09.451536,0 days 00:00:01.391002,0.7457212532947722,161.0,0.2221383884131249,447.0,338.0,2.0,COMPLETE,,,,,,,,
134.0,0.00788251898112513,2024-04-26 03:43:09.452535,2024-04-26 03:43:10.511770,0 days 00:00:01.059235,0.4323496354874783,112.0,0.2743939406158538,513.0,226.0,2.0,COMPLETE,,,,,,,,
135.0,0.029724627156276995,2024-04-26 03:43:10.513770,2024-04-26 03:43:12.065661,0 days 00:00:01.551891,0.2412315608658831,128.0,0.30644330724084,427.0,387.0,2.0,COMPLETE,,,,,,,,
136.0,0.008074133494227809,2024-04-26 03:43:12.067663,2024-04-26 03:43:13.468697,0 days 00:00:01.401034,0.7664870433424821,175.0,0.2328774463818338,434.0,352.0,2.0,COMPLETE,,,,,,,,
137.0,0.01711491205285398,2024-04-26 03:43:13.469695,2024-04-26 03:43:15.372486,0 days 00:00:01.902791,0.111390218074533,79.0,0.19672888167633729,572.0,368.0,2.0,COMPLETE,,,,,,,,
138.0,0.19017401303960035,2024-04-26 03:43:15.373487,2024-04-26 03:43:16.282063,0 days 00:00:00.908576,0.21475973575614798,63.0,0.3430125389853077,457.0,213.0,2.0,COMPLETE,,,,,,,,
139.0,0.033579326166162105,2024-04-26 03:43:16.283064,2024-04-26 03:43:18.046461,0 days 00:00:01.763397,0.33567825380505756,183.0,0.2585222418795783,484.0,399.0,2.0,COMPLETE,,,,,,,,
140.0,0.23231690440559127,2024-04-26 03:43:18.048463,2024-04-26 03:43:19.164853,0 days 00:00:01.116390,0.26614025883139625,132.0,0.2892013589734998,283.0,413.0,2.0,COMPLETE,,,,,,,,
141.0,0.011056116394797755,2024-04-26 03:43:19.166853,2024-04-26 03:43:20.695198,0 days 00:00:01.528345,0.18516735823299316,86.0,0.2408808823147263,441.0,379.0,2.0,COMPLETE,,,,,,,,
142.0,0.06242863387097586,2024-04-26 03:43:20.697200,2024-04-26 03:43:22.226141,0 days 00:00:01.528941,0.1600410373246969,69.0,0.2543917899209689,423.0,391.0,2.0,COMPLETE,,,,,,,,
143.0,0.1056799161687163,2024-04-26 03:43:22.227142,2024-04-26 03:43:23.360913,0 days 00:00:01.133771,0.14316963715476108,95.0,0.21580083705876238,409.0,300.0,2.0,COMPLETE,,,,,,,,
144.0,0.13025556725249032,2024-04-26 03:43:23.362915,2024-04-26 03:43:24.732418,0 days 00:00:01.369503,0.18028787518131947,59.0,0.19258234256476164,400.0,376.0,2.0,COMPLETE,,,,,,,,
145.0,0.006039608146560127,2024-04-26 03:43:24.734420,2024-04-26 03:43:25.806806,0 days 00:00:01.072386,0.8195777582263645,79.0,0.2751685256869019,473.0,243.0,2.0,COMPLETE,,,,,,,,
146.0,0.045395915394385256,2024-04-26 03:43:25.807804,2024-04-26 03:43:27.881109,0 days 00:00:02.073305,0.21343929371583978,239.0,0.22770901509586502,563.0,404.0,2.0,COMPLETE,,,,,,,,
147.0,0.14418457837565946,2024-04-26 03:43:27.882108,2024-04-26 03:43:29.176637,0 days 00:00:01.294529,0.2875762533791579,113.0,0.1610389268118193,390.0,364.0,2.0,COMPLETE,,,,,,,,
148.0,0.04705330726595136,2024-04-26 03:43:29.177634,2024-04-26 03:43:30.909514,0 days 00:00:01.731880,0.1694540656401403,157.0,0.31539951905478525,432.0,428.0,2.0,COMPLETE,,,,,,,,
149.0,0.020533720691961577,2024-04-26 03:43:30.911180,2024-04-26 03:43:33.568522,0 days 00:00:02.657342,0.7101273110755363,105.0,0.3589155535931955,583.0,489.0,2.0,COMPLETE,,,,,,,,
150.0,0.016380817044229445,2024-04-26 03:43:33.570523,2024-04-26 03:43:35.157125,0 days 00:00:01.586602,0.5654135166029203,55.0,0.20546289792480127,551.0,319.0,2.0,COMPLETE,,,,,,,,
151.0,0.01873452748164972,2024-04-26 03:43:35.158244,2024-04-26 03:43:36.811914,0 days 00:00:01.653670,0.3599274282702586,205.0,0.37987879680802655,518.0,339.0,2.0,COMPLETE,,,,,,,,
152.0,0.03331855303211029,2024-04-26 03:43:36.812892,2024-04-26 03:43:38.539953,0 days 00:00:01.727061,0.3148633485310764,180.0,0.3331791468489962,541.0,344.0,2.0,COMPLETE,,,,,,,,
153.0,0.012313863524418878,2024-04-26 03:43:38.540972,2024-04-26 03:43:40.102690,0 days 00:00:01.561718,0.2309385451370941,148.0,0.4114880859818789,507.0,327.0,2.0,COMPLETE,,,,,,,,
154.0,0.012579187411954962,2024-04-26 03:43:40.104691,2024-04-26 03:43:41.517206,0 days 00:00:01.412515,0.1952237626507035,162.0,0.4484906524576892,418.0,352.0,2.0,COMPLETE,,,,,,,,
155.0,0.09276062138088825,2024-04-26 03:43:41.518890,2024-04-26 03:43:43.232868,0 days 00:00:01.713978,0.4029818167805286,192.0,0.17707670786348997,496.0,383.0,2.0,COMPLETE,,,,,,,,
156.0,0.036539136505663095,2024-04-26 03:43:43.234865,2024-04-26 03:43:44.976822,0 days 00:00:01.741957,0.13029759213226516,140.0,0.2411803845771819,530.0,361.0,2.0,COMPLETE,,,,,,,,
157.0,0.0030871124820048834,2024-04-26 03:43:44.977820,2024-04-26 03:43:47.005576,0 days 00:00:02.027756,0.4293530306637193,220.0,0.2992306420811919,600.0,371.0,2.0,COMPLETE,,,,,,,,
158.0,0.0353581252899442,2024-04-26 03:43:47.006553,2024-04-26 03:43:49.033295,0 days 00:00:02.026742,0.4945997371920128,241.0,0.297806074334855,589.0,373.0,2.0,COMPLETE,,,,,,,,
159.0,0.029370019703391037,2024-04-26 03:43:49.034293,2024-04-26 03:43:51.098964,0 days 00:00:02.064671,0.37777396622570997,226.0,0.267012558433874,578.0,390.0,2.0,COMPLETE,,,,,,,,
160.0,0.020679678166350968,2024-04-26 03:43:51.099941,2024-04-26 03:43:52.792843,0 days 00:00:01.692902,0.10038357829097996,261.0,0.2816191979166879,451.0,401.0,1.0,COMPLETE,,,,,,,,
161.0,0.03784890637242988,2024-04-26 03:43:52.793862,2024-04-26 03:43:54.811982,0 days 00:00:02.018120,0.4287959486092737,222.0,0.31793350686181565,593.0,369.0,2.0,COMPLETE,,,,,,,,
162.0,0.016441109063572767,2024-04-26 03:43:54.812979,2024-04-26 03:43:56.546844,0 days 00:00:01.733865,0.47096179264193155,170.0,0.35790868215519345,600.0,312.0,2.0,COMPLETE,,,,,,,,
163.0,0.00023050320677064917,2024-04-26 03:43:56.547845,2024-04-26 03:43:58.372948,0 days 00:00:01.825103,0.45196607682916407,195.0,0.33404434601706384,517.0,381.0,2.0,COMPLETE,,,,,,,,
164.0,0.24061749895290951,2024-04-26 03:43:58.374947,2024-04-26 03:43:59.120224,0 days 00:00:00.745277,0.5890351039595592,202.0,0.33515850448815504,200.0,381.0,2.0,COMPLETE,,,,,,,,
165.0,0.009378516832406092,2024-04-26 03:43:59.122227,2024-04-26 03:44:00.980473,0 days 00:00:01.858246,0.7946296872581362,215.0,0.2177128283399757,518.0,392.0,2.0,COMPLETE,,,,,,,,
166.0,0.0196821700026657,2024-04-26 03:44:00.981451,2024-04-26 03:44:02.443962,0 days 00:00:01.462511,0.845898214327482,234.0,0.30218536891836906,409.0,379.0,2.0,COMPLETE,,,,,,,,
167.0,0.011626768623424155,2024-04-26 03:44:02.444962,2024-04-26 03:44:04.101699,0 days 00:00:01.656737,0.15444074488926973,273.0,0.24867232408988088,439.0,409.0,2.0,COMPLETE,,,,,,,,
168.0,0.02369040160977498,2024-04-26 03:44:04.103700,2024-04-26 03:44:05.533136,0 days 00:00:01.429436,0.4552111367502276,249.0,0.2586551161555066,427.0,367.0,2.0,COMPLETE,,,,,,,,
169.0,0.003257255567685746,2024-04-26 03:44:05.534136,2024-04-26 03:44:07.454153,0 days 00:00:01.920017,0.8201354639815267,192.0,0.23254303069033452,527.0,397.0,2.0,COMPLETE,,,,,,,,
170.0,0.00936390640202589,2024-04-26 03:44:07.455154,2024-04-26 03:44:09.435329,0 days 00:00:01.980175,0.8257974131847494,194.0,0.2325675003423573,525.0,415.0,2.0,COMPLETE,,,,,,,,
171.0,0.018835909279077967,2024-04-26 03:44:09.436329,2024-04-26 03:44:11.371898,0 days 00:00:01.935569,0.818068579193494,185.0,0.2077926031283608,535.0,399.0,2.0,COMPLETE,,,,,,,,
172.0,0.020930554535881996,2024-04-26 03:44:11.373040,2024-04-26 03:44:13.287069,0 days 00:00:01.914029,0.8607039824301858,206.0,0.23198466864756825,544.0,386.0,2.0,COMPLETE,,,,,,,,
173.0,0.011916609203369788,2024-04-26 03:44:13.288085,2024-04-26 03:44:14.936962,0 days 00:00:01.648877,0.838523102011798,174.0,0.19289439169250597,464.0,393.0,2.0,COMPLETE,,,,,,,,
174.0,0.0019523418157980643,2024-04-26 03:44:14.939961,2024-04-26 03:44:16.707239,0 days 00:00:01.767278,0.8057346317398448,73.0,0.26866077982967607,511.0,375.0,2.0,COMPLETE,,,,,,,,
175.0,0.12113893219023275,2024-04-26 03:44:16.708240,2024-04-26 03:44:18.520935,0 days 00:00:01.812695,0.5068994655192959,70.0,0.5645565007816462,517.0,358.0,2.0,COMPLETE,,,,,,,,
176.0,0.1191253320476715,2024-04-26 03:44:18.521935,2024-04-26 03:44:20.359272,0 days 00:00:01.837337,0.780330935232046,195.0,0.49621284079635763,510.0,374.0,2.0,COMPLETE,,,,,,,,
177.0,0.03218384527486329,2024-04-26 03:44:20.360272,2024-04-26 03:44:22.146139,0 days 00:00:01.785867,0.7902675194086177,155.0,0.2884408776931415,502.0,385.0,2.0,COMPLETE,,,,,,,,
178.0,0.16112069222296732,2024-04-26 03:44:22.147140,2024-04-26 03:44:24.096217,0 days 00:00:01.949077,0.8099134029528942,81.0,0.26563530874279834,528.0,402.0,2.0,COMPLETE,,,,,,,,
179.0,0.0932709993798273,2024-04-26 03:44:24.098218,2024-04-26 03:44:26.080071,0 days 00:00:01.981853,0.8084803726569746,66.0,0.6665987884001154,535.0,376.0,2.0,COMPLETE,,,,,,,,
180.0,0.09187883841144284,2024-04-26 03:44:26.081071,2024-04-26 03:44:27.417531,0 days 00:00:01.336460,0.8345961104652332,55.0,0.3211532158354922,485.0,296.0,2.0,COMPLETE,,,,,,,,
181.0,0.21613133576515864,2024-04-26 03:44:27.419531,2024-04-26 03:44:28.820955,0 days 00:00:01.401424,0.17156791106918123,94.0,0.24718325367762842,414.0,367.0,2.0,COMPLETE,,,,,,,,
182.0,0.0032555322963307987,2024-04-26 03:44:28.821955,2024-04-26 03:44:30.591477,0 days 00:00:01.769522,0.8666621428858468,85.0,0.22060590055096152,496.0,393.0,2.0,COMPLETE,,,,,,,,
183.0,0.020943822206335838,2024-04-26 03:44:30.592565,2024-04-26 03:44:32.372814,0 days 00:00:01.780249,0.765868114433659,75.0,0.22069109467445458,497.0,393.0,2.0,COMPLETE,,,,,,,,
184.0,0.03909760220039615,2024-04-26 03:44:32.373815,2024-04-26 03:44:34.198963,0 days 00:00:01.825148,0.8861358675530218,85.0,0.19050200348730353,492.0,408.0,2.0,COMPLETE,,,,,,,,
185.0,0.03415914226669514,2024-04-26 03:44:34.199963,2024-04-26 03:44:35.999368,0 days 00:00:01.799405,0.8666722912784159,164.0,0.2134579742259583,513.0,387.0,2.0,COMPLETE,,,,,,,,
186.0,0.026187245142191173,2024-04-26 03:44:36.001369,2024-04-26 03:44:37.923784,0 days 00:00:01.922415,0.8040879147987958,51.0,0.28247698186338865,524.0,399.0,2.0,COMPLETE,,,,,,,,
187.0,0.007357818606363864,2024-04-26 03:44:37.924776,2024-04-26 03:44:39.909422,0 days 00:00:01.984646,0.8335883891562832,180.0,0.23291846041315786,568.0,384.0,2.0,COMPLETE,,,,,,,,
188.0,0.01229839436119562,2024-04-26 03:44:39.910487,2024-04-26 03:44:41.843421,0 days 00:00:01.932934,0.42483018584796134,63.0,0.25208592518186285,504.0,418.0,2.0,COMPLETE,,,,,,,,
189.0,0.0008364661946043128,2024-04-26 03:44:41.844420,2024-04-26 03:44:44.185832,0 days 00:00:02.341412,0.8590732556214496,147.0,0.2039405442948114,584.0,445.0,2.0,COMPLETE,,,,,,,,
190.0,0.031462714929656244,2024-04-26 03:44:44.186974,2024-04-26 03:44:46.419149,0 days 00:00:02.232175,0.8532158123162803,74.0,0.18216271744506732,556.0,445.0,2.0,COMPLETE,,,,,,,,
191.0,0.0856988723958736,2024-04-26 03:44:46.420150,2024-04-26 03:44:48.973445,0 days 00:00:02.553295,0.8725286461717353,147.0,0.20873414966028184,588.0,478.0,2.0,COMPLETE,,,,,,,,
192.0,0.02063390902458906,2024-04-26 03:44:48.974445,2024-04-26 03:44:51.418266,0 days 00:00:02.443821,0.8977965924554642,135.0,0.22399879092515626,600.0,448.0,2.0,COMPLETE,,,,,,,,
193.0,0.06912841342163212,2024-04-26 03:44:51.419265,2024-04-26 03:44:53.722759,0 days 00:00:02.303494,0.8507266244371656,156.0,0.19770148203313936,584.0,436.0,2.0,COMPLETE,,,,,,,,
194.0,0.018613552155063218,2024-04-26 03:44:53.723760,2024-04-26 03:44:55.229981,0 days 00:00:01.506221,0.1219998517082188,169.0,0.27068787959459195,575.0,283.0,2.0,COMPLETE,,,,,,,,
195.0,0.006114997392829835,2024-04-26 03:44:55.230981,2024-04-26 03:44:56.344649,0 days 00:00:01.113668,0.5255707038085633,148.0,0.23833220270195776,399.0,305.0,2.0,COMPLETE,,,,,,,,
196.0,0.05504923714194554,2024-04-26 03:44:56.345646,2024-04-26 03:44:58.360111,0 days 00:00:02.014465,0.880424781893287,99.0,0.17078369132254506,479.0,460.0,2.0,COMPLETE,,,,,,,,
197.0,0.040136322383572676,2024-04-26 03:44:58.361112,2024-04-26 03:45:00.814700,0 days 00:00:02.453588,0.8270584881372329,216.0,0.30310561345479076,563.0,470.0,2.0,COMPLETE,,,,,,,,
198.0,0.029980955065790127,2024-04-26 03:45:00.815700,2024-04-26 03:45:02.603610,0 days 00:00:01.787910,0.6066728959989888,91.0,0.2111164862015172,519.0,378.0,2.0,COMPLETE,,,,,,,,
199.0,0.008636827726288487,2024-04-26 03:45:02.604611,2024-04-26 03:45:05.133830,0 days 00:00:02.529219,0.782393399495493,187.0,0.3411084590322372,593.0,459.0,2.0,COMPLETE,,,,,,,,
200.0,0.014572822974191268,2024-04-26 03:45:05.134812,2024-04-26 03:45:07.081098,0 days 00:00:01.946286,0.38535014837850695,162.0,0.2541319038343057,544.0,393.0,2.0,COMPLETE,,,,,,,,
201.0,0.00424895295722294,2024-04-26 03:45:07.082097,2024-04-26 03:45:08.503934,0 days 00:00:01.421837,0.14354444253710952,83.0,0.23827296834996115,429.0,363.0,2.0,COMPLETE,,,,,,,,
202.0,0.005956685400311912,2024-04-26 03:45:08.504934,2024-04-26 03:45:09.938270,0 days 00:00:01.433336,0.8150910471603497,67.0,0.26847975052306905,405.0,375.0,2.0,COMPLETE,,,,,,,,
203.0,0.006495395627238665,2024-04-26 03:45:09.939270,2024-04-26 03:45:11.419616,0 days 00:00:01.480346,0.15912508084196342,76.0,0.22129193495481447,419.0,385.0,2.0,COMPLETE,,,,,,,,
204.0,0.0837959708718099,2024-04-26 03:45:11.420615,2024-04-26 03:45:13.342782,0 days 00:00:01.922167,0.48565284219236404,107.0,0.20021429609585326,580.0,367.0,2.0,COMPLETE,,,,,,,,
205.0,0.15780765120847562,2024-04-26 03:45:13.343792,2024-04-26 03:45:14.387001,0 days 00:00:01.043209,0.18222913815296327,57.0,0.2853355442707124,447.0,254.0,2.0,COMPLETE,,,,,,,,
206.0,0.08009661050184036,2024-04-26 03:45:14.388001,2024-04-26 03:45:16.051108,0 days 00:00:01.663107,0.6689931450638548,250.0,0.24912642199246116,510.0,355.0,2.0,COMPLETE,,,,,,,,
207.0,0.07566491138664411,2024-04-26 03:45:16.052107,2024-04-26 03:45:18.014930,0 days 00:00:01.962823,0.8460979841675316,121.0,0.30594575269885294,530.0,397.0,2.0,COMPLETE,,,,,,,,
208.0,0.014779254013484788,2024-04-26 03:45:18.015930,2024-04-26 03:45:19.580786,0 days 00:00:01.564856,0.8635031860013097,172.0,0.1839143138223762,420.0,406.0,2.0,COMPLETE,,,,,,,,
209.0,0.022026187619768933,2024-04-26 03:45:19.581918,2024-04-26 03:45:21.104564,0 days 00:00:01.522646,0.13903699874451145,89.0,0.22379788649673463,438.0,379.0,2.0,COMPLETE,,,,,,,,
210.0,0.008965604206075284,2024-04-26 03:45:21.105583,2024-04-26 03:45:22.449561,0 days 00:00:01.343978,0.2070109184777197,139.0,0.26386695694661644,391.0,372.0,2.0,COMPLETE,,,,,,,,
211.0,0.0036345238858253026,2024-04-26 03:45:22.451540,2024-04-26 03:45:23.897617,0 days 00:00:01.446077,0.14667978255555206,79.0,0.24005090886754138,427.0,361.0,2.0,COMPLETE,,,,,,,,
212.0,0.08502545987676768,2024-04-26 03:45:23.899349,2024-04-26 03:45:25.273789,0 days 00:00:01.374440,0.12171024205488024,81.0,0.23743609609144534,411.0,360.0,2.0,COMPLETE,,,,,,,,
213.0,0.083266267456926,2024-04-26 03:45:25.274790,2024-04-26 03:45:26.658835,0 days 00:00:01.384045,0.15880976460436352,66.0,0.20340198450619215,434.0,349.0,2.0,COMPLETE,,,,,,,,
214.0,0.05065310772734044,2024-04-26 03:45:26.660835,2024-04-26 03:45:28.294203,0 days 00:00:01.633368,0.6406117791640523,92.0,0.22960624066204022,459.0,391.0,2.0,COMPLETE,,,,,,,,
215.0,0.008687875755477137,2024-04-26 03:45:28.296181,2024-04-26 03:45:29.093990,0 days 00:00:00.797809,0.19395552333500854,71.0,0.25291186297354346,427.0,198.0,2.0,COMPLETE,,,,,,,,
216.0,0.06732221628834623,2024-04-26 03:45:29.094990,2024-04-26 03:45:30.744786,0 days 00:00:01.649796,0.14323671732964818,58.0,0.32623420786934193,537.0,331.0,2.0,COMPLETE,,,,,,,,
217.0,0.0032101881902626417,2024-04-26 03:45:30.745787,2024-04-26 03:45:32.195498,0 days 00:00:01.449711,0.8096931386886412,262.0,0.276712742039202,425.0,370.0,2.0,COMPLETE,,,,,,,,
218.0,0.10379801538787525,2024-04-26 03:45:32.196498,2024-04-26 03:45:33.599042,0 days 00:00:01.402544,0.34926386765789924,281.0,0.27515765810685616,405.0,368.0,2.0,COMPLETE,,,,,,,,
219.0,0.25314117774794376,2024-04-26 03:45:33.600042,2024-04-26 03:45:34.902465,0 days 00:00:01.302423,0.7987460196433397,272.0,0.29243659106399833,443.0,319.0,2.0,COMPLETE,,,,,,,,
220.0,0.005596808357866578,2024-04-26 03:45:34.904443,2024-04-26 03:45:36.420309,0 days 00:00:01.515866,0.8215571042573762,259.0,0.3115250708554119,416.0,381.0,2.0,COMPLETE,,,,,,,,
221.0,0.054491943718455005,2024-04-26 03:45:36.421287,2024-04-26 03:45:37.886601,0 days 00:00:01.465314,0.4463463093542803,154.0,0.21662605603154927,430.0,370.0,2.0,COMPLETE,,,,,,,,
222.0,0.09038326256954221,2024-04-26 03:45:37.887601,2024-04-26 03:45:39.379850,0 days 00:00:01.492249,0.8070300484631818,267.0,0.243829742288561,423.0,383.0,2.0,COMPLETE,,,,,,,,
223.0,0.01906068099953373,2024-04-26 03:45:39.380851,2024-04-26 03:45:41.084987,0 days 00:00:01.704136,0.25656338393588235,231.0,0.25877394596786096,523.0,357.0,2.0,COMPLETE,,,,,,,,
224.0,0.025716196680420467,2024-04-26 03:45:41.085985,2024-04-26 03:45:42.690803,0 days 00:00:01.604818,0.8382550922096201,245.0,0.2776376492311833,437.0,392.0,2.0,COMPLETE,,,,,,,,
225.0,0.016030501589199275,2024-04-26 03:45:42.692804,2024-04-26 03:45:44.408761,0 days 00:00:01.715957,0.790401725927208,50.0,0.22624732937302564,500.0,375.0,2.0,COMPLETE,,,,,,,,
226.0,0.028970404477330902,2024-04-26 03:45:44.409769,2024-04-26 03:45:45.935496,0 days 00:00:01.525727,0.17476696761813354,83.0,0.2018899741051072,414.0,399.0,1.0,COMPLETE,,,,,,,,
227.0,0.030046415212940047,2024-04-26 03:45:45.936497,2024-04-26 03:45:47.998991,0 days 00:00:02.062494,0.28391084667874356,98.0,0.2399976962617866,588.0,387.0,2.0,COMPLETE,,,,,,,,
228.0,0.0015777480228607033,2024-04-26 03:45:47.999990,2024-04-26 03:45:49.437087,0 days 00:00:01.437097,0.7760236842969308,177.0,0.28884594715058365,423.0,364.0,2.0,COMPLETE,,,,,,,,
229.0,0.008179265663981639,2024-04-26 03:45:49.438784,2024-04-26 03:45:50.801467,0 days 00:00:01.362683,0.8240454022564518,178.0,0.29371743427407976,424.0,344.0,2.0,COMPLETE,,,,,,,,
230.0,0.044551404164360875,2024-04-26 03:45:50.802446,2024-04-26 03:45:52.175013,0 days 00:00:01.372567,0.7750717336113963,167.0,0.3279277944813525,399.0,364.0,2.0,COMPLETE,,,,,,,,
231.0,0.1303326445068027,2024-04-26 03:45:52.176012,2024-04-26 03:45:53.751801,0 days 00:00:01.575789,0.7947971935092942,294.0,0.26440910576704146,452.0,376.0,2.0,COMPLETE,,,,,,,,
232.0,0.0024896824441018595,2024-04-26 03:45:53.752799,2024-04-26 03:45:55.166829,0 days 00:00:01.414030,0.7412758359707322,191.0,0.28600239247639747,421.0,361.0,2.0,COMPLETE,,,,,,,,
233.0,0.14575446915693213,2024-04-26 03:45:55.167827,2024-04-26 03:45:56.520145,0 days 00:00:01.352318,0.743141560312609,201.0,0.3093855534930678,409.0,353.0,2.0,COMPLETE,,,,,,,,
234.0,0.04082090678678618,2024-04-26 03:45:56.521146,2024-04-26 03:45:57.929534,0 days 00:00:01.408388,0.7552350331050837,190.0,0.3436289714604837,416.0,358.0,2.0,COMPLETE,,,,,,,,
235.0,0.004358129197099103,2024-04-26 03:45:57.930651,2024-04-26 03:45:59.659102,0 days 00:00:01.728451,0.712708511008564,177.0,0.2134777004761761,515.0,368.0,2.0,COMPLETE,,,,,,,,
236.0,0.028367550498552774,2024-04-26 03:45:59.660108,2024-04-26 03:46:00.903250,0 days 00:00:01.243142,0.7679875321892348,196.0,0.28715397608528237,425.0,312.0,2.0,COMPLETE,,,,,,,,
237.0,0.024499330955375598,2024-04-26 03:46:00.904364,2024-04-26 03:46:01.963436,0 days 00:00:01.059072,0.8150160165537923,152.0,0.2964726187474104,489.0,234.0,2.0,COMPLETE,,,,,,,,
238.0,0.05944541288272376,2024-04-26 03:46:01.965434,2024-04-26 03:46:03.808117,0 days 00:00:01.842683,0.7830958161617045,182.0,0.2782803164820496,573.0,349.0,2.0,COMPLETE,,,,,,,,
239.0,0.006546014749197582,2024-04-26 03:46:03.810119,2024-04-26 03:46:05.805719,0 days 00:00:01.995600,0.32491746272413424,161.0,0.31975474777373425,596.0,362.0,2.0,COMPLETE,,,,,,,,
240.0,0.07126784145578924,2024-04-26 03:46:05.807719,2024-04-26 03:46:07.149892,0 days 00:00:01.342173,0.8000788860468694,260.0,0.18432159508840043,383.0,381.0,2.0,COMPLETE,,,,,,,,
241.0,0.004221216864683797,2024-04-26 03:46:07.151919,2024-04-26 03:46:08.662344,0 days 00:00:01.510425,0.8351271495003098,169.0,0.2541482142149086,436.0,372.0,2.0,COMPLETE,,,,,,,,
242.0,0.012149869561316251,2024-04-26 03:46:08.663321,2024-04-26 03:46:10.198951,0 days 00:00:01.535630,0.7265154365444699,75.0,0.2704782793045145,426.0,386.0,2.0,COMPLETE,,,,,,,,
243.0,0.11942906816111609,2024-04-26 03:46:10.199947,2024-04-26 03:46:11.607863,0 days 00:00:01.407916,0.1534678299381162,63.0,0.229532287144052,409.0,372.0,2.0,COMPLETE,,,,,,,,
244.0,0.006427347993801291,2024-04-26 03:46:11.608979,2024-04-26 03:46:13.232111,0 days 00:00:01.623132,0.13292635728126612,221.0,0.2442624269063021,446.0,395.0,2.0,COMPLETE,,,,,,,,
245.0,0.03933859930044825,2024-04-26 03:46:13.233113,2024-04-26 03:46:14.743443,0 days 00:00:01.510330,0.8539190065067748,85.0,0.35894282652134685,421.0,379.0,2.0,COMPLETE,,,,,,,,
246.0,0.01212818747150024,2024-04-26 03:46:14.744442,2024-04-26 03:46:16.359282,0 days 00:00:01.614840,0.8109469678180137,188.0,0.21237174801644335,433.0,405.0,2.0,COMPLETE,,,,,,,,
