number,value,datetime_start,datetime_complete,duration,params_mutation_ratio,params_no_generations,params_population_size,params_var,state,population_size,mutation_ratio,no_generations,var,best_value,record_type
460.0,0.01753976771088972,2024-04-26 00:28:41.855228,2024-04-26 00:28:46.145081,0 days 00:00:04.289853,0.30000000000000004,880.0,530.0,2.0,COMPLETE,,,,,,
461.0,0.00036134247121388796,2024-04-26 00:28:46.147053,2024-04-26 00:28:54.718792,0 days 00:00:08.571739,0.2,920.0,980.0,1.0,COMPLETE,,,,,,
462.0,0.005745830068663693,2024-04-26 00:28:54.720792,2024-04-26 00:29:04.306698,0 days 00:00:09.585906,0.2,980.0,1000.0,1.0,COMPLETE,,,,,,
463.0,0.0005646204238374253,2024-04-26 00:29:04.308723,2024-04-26 00:29:12.238592,0 days 00:00:07.929869,0.2,840.0,980.0,2.0,COMPLETE,,,,,,
464.0,0.016938689614887537,2024-04-26 00:29:12.239596,2024-04-26 00:29:18.712091,0 days 00:00:06.472495,0.2,960.0,720.0,1.0,COMPLETE,,,,,,
465.0,0.16022974631362352,2024-04-26 00:29:18.714093,2024-04-26 00:29:19.341071,0 days 00:00:00.626978,0.2,60.0,980.0,2.0,COMPLETE,,,,,,
466.0,0.00539161337026961,2024-04-26 00:29:19.342092,2024-04-26 00:29:27.558534,0 days 00:00:08.216442,0.2,900.0,950.0,1.0,COMPLETE,,,,,,
467.0,0.003363494955426205,2024-04-26 00:29:27.559535,2024-04-26 00:29:34.514528,0 days 00:00:06.954993,0.2,800.0,910.0,1.0,COMPLETE,,,,,,
468.0,0.05672287235379869,2024-04-26 00:29:34.515527,2024-04-26 00:29:42.845102,0 days 00:00:08.329575,0.1,880.0,1000.0,2.0,COMPLETE,,,,,,
469.0,0.009307555201544915,2024-04-26 00:29:42.846104,2024-04-26 00:29:49.798255,0 days 00:00:06.952151,0.2,860.0,860.0,1.0,COMPLETE,,,,,,
470.0,0.028595063297105483,2024-04-26 00:29:49.799256,2024-04-26 00:29:52.197742,0 days 00:00:02.398486,0.1,600.0,450.0,2.0,COMPLETE,,,,,,
471.0,0.0008252401921726715,2024-04-26 00:29:52.198738,2024-04-26 00:30:00.687250,0 days 00:00:08.488512,0.2,920.0,960.0,1.0,COMPLETE,,,,,,
472.0,0.002759987117121554,2024-04-26 00:30:00.688250,2024-04-26 00:30:08.138222,0 days 00:00:07.449972,0.1,840.0,940.0,1.0,COMPLETE,,,,,,
473.0,0.002415765492692401,2024-04-26 00:30:08.140200,2024-04-26 00:30:16.685677,0 days 00:00:08.545477,0.2,920.0,970.0,2.0,COMPLETE,,,,,,
474.0,0.0014308582234487943,2024-04-26 00:30:16.686676,2024-04-26 00:30:24.843401,0 days 00:00:08.156725,0.2,940.0,890.0,1.0,COMPLETE,,,,,,
475.0,0.0006919975328649741,2024-04-26 00:30:24.845400,2024-04-26 00:30:33.454584,0 days 00:00:08.609184,0.1,980.0,930.0,2.0,COMPLETE,,,,,,
476.0,0.014124539140885517,2024-04-26 00:30:33.456585,2024-04-26 00:30:43.657842,0 days 00:00:10.201257,0.4,1000.0,990.0,1.0,COMPLETE,,,,,,
477.0,0.006085732317414383,2024-04-26 00:30:43.659846,2024-04-26 00:30:53.124562,0 days 00:00:09.464716,0.9,900.0,950.0,1.0,COMPLETE,,,,,,
478.0,0.004457208021420911,2024-04-26 00:30:53.126562,2024-04-26 00:31:00.962060,0 days 00:00:07.835498,0.30000000000000004,880.0,910.0,2.0,COMPLETE,,,,,,
479.0,0.022556801471752763,2024-04-26 00:31:00.964061,2024-04-26 00:31:09.420772,0 days 00:00:08.456711,0.5,840.0,980.0,1.0,COMPLETE,,,,,,
480.0,0.0016959544927068748,2024-04-26 00:31:09.422795,2024-04-26 00:31:18.455432,0 days 00:00:09.032637,0.30000000000000004,960.0,960.0,2.0,COMPLETE,,,,,,
481.0,0.0010219957279300473,2024-04-26 00:31:18.456430,2024-04-26 00:31:21.915888,0 days 00:00:03.459458,0.1,820.0,480.0,1.0,COMPLETE,,,,,,
482.0,0.03870307670135276,2024-04-26 00:31:21.916888,2024-04-26 00:31:25.228760,0 days 00:00:03.311872,0.30000000000000004,360.0,920.0,1.0,COMPLETE,,,,,,
483.0,0.005570828877511147,2024-04-26 00:31:25.229768,2024-04-26 00:31:33.305030,0 days 00:00:08.075262,0.4,860.0,940.0,2.0,COMPLETE,,,,,,
484.0,0.002394688802432654,2024-04-26 00:31:33.307015,2024-04-26 00:31:40.866528,0 days 00:00:07.559513,0.2,800.0,980.0,1.0,COMPLETE,,,,,,
485.0,0.007084658309057801,2024-04-26 00:31:40.868551,2024-04-26 00:31:48.829100,0 days 00:00:07.960549,0.1,880.0,960.0,2.0,COMPLETE,,,,,,
486.0,0.0032220549556694067,2024-04-26 00:31:48.830099,2024-04-26 00:31:58.111436,0 days 00:00:09.281337,0.30000000000000004,940.0,1000.0,1.0,COMPLETE,,,,,,
487.0,0.0002318483440397756,2024-04-26 00:31:58.112437,2024-04-26 00:32:06.337426,0 days 00:00:08.224989,0.30000000000000004,900.0,930.0,1.0,COMPLETE,,,,,,
488.0,0.00031953782234594996,2024-04-26 00:32:06.338426,2024-04-26 00:32:14.311986,0 days 00:00:07.973560,0.30000000000000004,920.0,890.0,1.0,COMPLETE,,,,,,
489.0,0.01774095256121022,2024-04-26 00:32:14.312969,2024-04-26 00:32:22.231648,0 days 00:00:07.918679,0.30000000000000004,920.0,880.0,1.0,COMPLETE,,,,,,
490.0,0.006402455925929473,2024-04-26 00:32:22.232626,2024-04-26 00:32:29.817783,0 days 00:00:07.585157,0.30000000000000004,920.0,850.0,1.0,COMPLETE,,,,,,
491.0,0.002424144900452063,2024-04-26 00:32:29.818758,2024-04-26 00:32:37.911776,0 days 00:00:08.093018,0.30000000000000004,940.0,880.0,1.0,COMPLETE,,,,,,
492.0,0.007148897699456924,2024-04-26 00:32:37.912744,2024-04-26 00:32:43.792602,0 days 00:00:05.879858,0.30000000000000004,660.0,900.0,1.0,COMPLETE,,,,,,
493.0,0.0037571983223827488,2024-04-26 00:32:43.794630,2024-04-26 00:32:50.330746,0 days 00:00:06.536116,0.30000000000000004,900.0,760.0,1.0,COMPLETE,,,,,,
494.0,0.00846802848605499,2024-04-26 00:32:50.332746,2024-04-26 00:32:58.383529,0 days 00:00:08.050783,0.30000000000000004,900.0,910.0,1.0,COMPLETE,,,,,,
495.0,0.005879111747258747,2024-04-26 00:32:58.384529,2024-04-26 00:33:07.403678,0 days 00:00:09.019149,0.30000000000000004,940.0,980.0,1.0,COMPLETE,,,,,,
496.0,0.007659981255031312,2024-04-26 00:33:07.405678,2024-04-26 00:33:16.570873,0 days 00:00:09.165195,0.4,960.0,950.0,1.0,COMPLETE,,,,,,
497.0,0.00014495897112354328,2024-04-26 00:33:16.571875,2024-04-26 00:33:25.344087,0 days 00:00:08.772212,0.30000000000000004,920.0,970.0,1.0,COMPLETE,,,,,,
498.0,0.0012837357503485691,2024-04-26 00:33:25.345087,2024-04-26 00:33:27.212524,0 days 00:00:01.867437,0.30000000000000004,180.0,1000.0,1.0,COMPLETE,,,,,,
499.0,0.007347386247230858,2024-04-26 00:33:27.213524,2024-04-26 00:33:34.186385,0 days 00:00:06.972861,0.4,900.0,790.0,1.0,COMPLETE,,,,,,
,,,,,,,,,,470.0,0.50000000000000004,430.0,1.0,1.758880704016974e-05,best_result
