number,value,datetime_start,datetime_complete,duration,params_mutation_ratio,params_no_generations,params_population_size,params_var,state,population_size,mutation_ratio,no_generations,var,best_value,record_type
465.0,-984.0557329768742,2024-04-25 23:22:52.725531,2024-04-25 23:22:58.773902,0 days 00:00:06.048371,0.7000000000000001,720.0,630.0,2.0,COMPLETE,,,,,,
466.0,-988.6922903920547,2024-04-25 23:22:58.774879,2024-04-25 23:23:04.358198,0 days 00:00:05.583319,0.7000000000000001,700.0,610.0,2.0,COMPLETE,,,,,,
467.0,-982.9131342985174,2024-04-25 23:23:04.359178,2024-04-25 23:23:06.608745,0 days 00:00:02.249567,0.7000000000000001,300.0,570.0,2.0,COMPLETE,,,,,,
468.0,-985.0302120235192,2024-04-25 23:23:06.610746,2024-04-25 23:23:11.728490,0 days 00:00:05.117744,0.7000000000000001,740.0,530.0,2.0,COMPLETE,,,,,,
469.0,-989.3805541918582,2024-04-25 23:23:11.729493,2024-04-25 23:23:17.398633,0 days 00:00:05.669140,0.7000000000000001,700.0,610.0,2.0,COMPLETE,,,,,,
470.0,-983.7512771101711,2024-04-25 23:23:17.400634,2024-04-25 23:23:23.096728,0 days 00:00:05.696094,0.5,760.0,590.0,2.0,COMPLETE,,,,,,
471.0,-985.212235616792,2024-04-25 23:23:23.097728,2024-04-25 23:23:29.349056,0 days 00:00:06.251328,0.7000000000000001,720.0,650.0,2.0,COMPLETE,,,,,,
472.0,-987.4652510556273,2024-04-25 23:23:29.351055,2024-04-25 23:23:34.636694,0 days 00:00:05.285639,0.7000000000000001,740.0,550.0,2.0,COMPLETE,,,,,,
473.0,-988.3561188662102,2024-04-25 23:23:34.637794,2024-04-25 23:23:40.404187,0 days 00:00:05.766393,0.7000000000000001,780.0,570.0,2.0,COMPLETE,,,,,,
474.0,-982.7572835502714,2024-04-25 23:23:40.405180,2024-04-25 23:23:46.035087,0 days 00:00:05.629907,0.7000000000000001,680.0,630.0,2.0,COMPLETE,,,,,,
475.0,-988.5637849122738,2024-04-25 23:23:46.036066,2024-04-25 23:23:50.745287,0 days 00:00:04.709221,0.5,700.0,530.0,2.0,COMPLETE,,,,,,
476.0,-989.2742093881266,2024-04-25 23:23:50.746270,2024-04-25 23:23:56.157061,0 days 00:00:05.410791,0.6,740.0,570.0,2.0,COMPLETE,,,,,,
477.0,-988.3900338224987,2024-04-25 23:23:56.158039,2024-04-25 23:24:01.377413,0 days 00:00:05.219374,0.7000000000000001,680.0,590.0,2.0,COMPLETE,,,,,,
478.0,-989.5948787219895,2024-04-25 23:24:01.379406,2024-04-25 23:24:07.039465,0 days 00:00:05.660059,0.7000000000000001,720.0,600.0,2.0,COMPLETE,,,,,,
479.0,-989.1041657236813,2024-04-25 23:24:07.040464,2024-04-25 23:24:13.301634,0 days 00:00:06.261170,0.7000000000000001,760.0,640.0,2.0,COMPLETE,,,,,,
480.0,-987.5336193390815,2024-04-25 23:24:13.303610,2024-04-25 23:24:19.861960,0 days 00:00:06.558350,0.7000000000000001,820.0,610.0,2.0,COMPLETE,,,,,,
481.0,-989.3417220491369,2024-04-25 23:24:19.862961,2024-04-25 23:24:24.599650,0 days 00:00:04.736689,0.6,680.0,540.0,2.0,COMPLETE,,,,,,
482.0,-989.4164137858464,2024-04-25 23:24:24.601675,2024-04-25 23:24:29.360378,0 days 00:00:04.758703,0.7000000000000001,720.0,510.0,2.0,COMPLETE,,,,,,
483.0,-987.4522233282289,2024-04-25 23:24:29.361378,2024-04-25 23:24:35.471361,0 days 00:00:06.109983,0.7000000000000001,860.0,550.0,2.0,COMPLETE,,,,,,
484.0,-989.4269705910388,2024-04-25 23:24:35.473362,2024-04-25 23:24:40.663121,0 days 00:00:05.189759,0.5,700.0,580.0,2.0,COMPLETE,,,,,,
485.0,-989.5231472666906,2024-04-25 23:24:40.664123,2024-04-25 23:24:46.821051,0 days 00:00:06.156928,0.7000000000000001,760.0,620.0,2.0,COMPLETE,,,,,,
486.0,-989.5603984597881,2024-04-25 23:24:46.822052,2024-04-25 23:24:53.224970,0 days 00:00:06.402918,0.7000000000000001,740.0,670.0,2.0,COMPLETE,,,,,,
487.0,-986.8996389612087,2024-04-25 23:24:53.225970,2024-04-25 23:24:57.075614,0 days 00:00:03.849644,0.6,500.0,590.0,2.0,COMPLETE,,,,,,
488.0,-985.7329316816401,2024-04-25 23:24:57.076614,2024-04-25 23:25:01.164060,0 days 00:00:04.087446,0.7000000000000001,560.0,560.0,2.0,COMPLETE,,,,,,
489.0,-989.3340783676346,2024-04-25 23:25:01.165038,2024-04-25 23:25:07.281022,0 days 00:00:06.115984,0.7000000000000001,780.0,600.0,2.0,COMPLETE,,,,,,
490.0,-983.9491403105928,2024-04-25 23:25:07.282022,2024-04-25 23:25:13.229920,0 days 00:00:05.947898,0.7000000000000001,700.0,640.0,2.0,COMPLETE,,,,,,
491.0,-976.6758789711819,2024-04-25 23:25:13.230901,2024-04-25 23:25:18.357485,0 days 00:00:05.126584,0.7000000000000001,680.0,580.0,2.0,COMPLETE,,,,,,
492.0,-989.2429231924805,2024-04-25 23:25:18.359507,2024-04-25 23:25:22.063187,0 days 00:00:03.703680,0.5,520.0,560.0,2.0,COMPLETE,,,,,,
493.0,-988.6595010090667,2024-04-25 23:25:22.064188,2024-04-25 23:25:27.925711,0 days 00:00:05.861523,0.7000000000000001,720.0,620.0,2.0,COMPLETE,,,,,,
494.0,-989.4390129304518,2024-04-25 23:25:27.926711,2024-04-25 23:25:33.346033,0 days 00:00:05.419322,0.7000000000000001,800.0,520.0,1.0,COMPLETE,,,,,,
495.0,-984.4812139631666,2024-04-25 23:25:33.348054,2024-04-25 23:25:39.270658,0 days 00:00:05.922604,0.6,660.0,690.0,2.0,COMPLETE,,,,,,
496.0,-988.5889457460324,2024-04-25 23:25:39.271683,2024-04-25 23:25:45.678466,0 days 00:00:06.406783,0.7000000000000001,740.0,660.0,2.0,COMPLETE,,,,,,
497.0,-989.2348056682565,2024-04-25 23:25:45.679466,2024-04-25 23:25:50.759626,0 days 00:00:05.080160,0.8,700.0,540.0,2.0,COMPLETE,,,,,,
498.0,-988.680640966167,2024-04-25 23:25:50.760624,2024-04-25 23:25:56.371176,0 days 00:00:05.610552,0.7000000000000001,720.0,600.0,2.0,COMPLETE,,,,,,
499.0,-988.5131357149774,2024-04-25 23:25:56.372155,2024-04-25 23:26:01.333337,0 days 00:00:04.961182,0.7000000000000001,760.0,510.0,2.0,COMPLETE,,,,,,
,,,,,,,,,,580.0,5.0,740.0,2.0,-989.7280097111973,best_result
