number,value,datetime_start,datetime_complete,duration,params_mutation_ratio,params_no_generations,params_population_size,params_var,state,population_size,mutation_ratio,no_generations,var,best_value,record_type
460.0,0.0011298216269163494,2024-04-26 00:42:50.157683,2024-04-26 00:42:51.456682,0 days 00:00:01.298999,0.1,780.0,270.0,1.0,COMPLETE,,,,,,
461.0,0.0007036180896273829,2024-04-26 00:42:51.458664,2024-04-26 00:42:53.596120,0 days 00:00:02.137456,0.1,860.0,390.0,1.0,COMPLETE,,,,,,
462.0,0.000716195333680579,2024-04-26 00:42:53.597118,2024-04-26 00:42:54.868612,0 days 00:00:01.271494,0.1,820.0,250.0,1.0,COMPLETE,,,,,,
463.0,0.0010609441784847481,2024-04-26 00:42:54.869612,2024-04-26 00:42:56.178568,0 days 00:00:01.308956,0.1,900.0,230.0,1.0,COMPLETE,,,,,,
464.0,0.0013340950393186638,2024-04-26 00:42:56.180557,2024-04-26 00:42:57.308557,0 days 00:00:01.128000,0.1,860.0,210.0,1.0,COMPLETE,,,,,,
465.0,0.0013322974410896124,2024-04-26 00:42:57.309535,2024-04-26 00:42:59.327714,0 days 00:00:02.018179,0.6,820.0,330.0,1.0,COMPLETE,,,,,,
466.0,0.00170857981175362,2024-04-26 00:42:59.329712,2024-04-26 00:43:01.115977,0 days 00:00:01.786265,0.4,900.0,290.0,1.0,COMPLETE,,,,,,
467.0,0.0009356527561148187,2024-04-26 00:43:01.116977,2024-04-26 00:43:02.375439,0 days 00:00:01.258462,0.1,860.0,230.0,1.0,COMPLETE,,,,,,
468.0,0.0006029697440814561,2024-04-26 00:43:02.377203,2024-04-26 00:43:03.687004,0 days 00:00:01.309801,0.1,780.0,270.0,1.0,COMPLETE,,,,,,
469.0,0.0009537393425283982,2024-04-26 00:43:03.688004,2024-04-26 00:43:05.528951,0 days 00:00:01.840947,0.2,900.0,310.0,1.0,COMPLETE,,,,,,
470.0,0.0010807542382035506,2024-04-26 00:43:05.529951,2024-04-26 00:43:06.798475,0 days 00:00:01.268524,0.1,980.0,210.0,2.0,COMPLETE,,,,,,
471.0,0.00048228367676243566,2024-04-26 00:43:06.799476,2024-04-26 00:43:08.317475,0 days 00:00:01.517999,0.9,820.0,230.0,1.0,COMPLETE,,,,,,
472.0,0.001376016171287183,2024-04-26 00:43:08.319475,2024-04-26 00:43:09.951998,0 days 00:00:01.632523,0.8,860.0,250.0,1.0,COMPLETE,,,,,,
473.0,3.7295700987654866e-05,2024-04-26 00:43:09.953065,2024-04-26 00:43:10.520016,0 days 00:00:00.566951,0.1,460.0,190.0,1.0,COMPLETE,,,,,,
474.0,0.0006840254956107724,2024-04-26 00:43:10.521016,2024-04-26 00:43:11.155523,0 days 00:00:00.634507,0.1,460.0,210.0,1.0,COMPLETE,,,,,,
475.0,0.008397355284053347,2024-04-26 00:43:11.157524,2024-04-26 00:43:11.726525,0 days 00:00:00.569001,0.1,460.0,190.0,1.0,COMPLETE,,,,,,
476.0,0.000586400533991537,2024-04-26 00:43:11.727523,2024-04-26 00:43:12.302524,0 days 00:00:00.575001,0.1,460.0,190.0,1.0,COMPLETE,,,,,,
477.0,0.004240989473921763,2024-04-26 00:43:12.303507,2024-04-26 00:43:13.061439,0 days 00:00:00.757932,0.1,540.0,210.0,1.0,COMPLETE,,,,,,
478.0,0.0011962032947547743,2024-04-26 00:43:13.063083,2024-04-26 00:43:13.630963,0 days 00:00:00.567880,0.1,460.0,190.0,1.0,COMPLETE,,,,,,
479.0,8.562163591098149e-05,2024-04-26 00:43:13.631953,2024-04-26 00:43:14.706478,0 days 00:00:01.074525,0.1,820.0,210.0,1.0,COMPLETE,,,,,,
480.0,0.0027293890908125385,2024-04-26 00:43:14.707454,2024-04-26 00:43:15.285190,0 days 00:00:00.577736,0.1,380.0,230.0,1.0,COMPLETE,,,,,,
481.0,0.005415193660278901,2024-04-26 00:43:15.286188,2024-04-26 00:43:15.812188,0 days 00:00:00.526000,0.1,420.0,190.0,1.0,COMPLETE,,,,,,
482.0,0.00012432893441836153,2024-04-26 00:43:15.814191,2024-04-26 00:43:16.546189,0 days 00:00:00.731998,0.1,500.0,230.0,1.0,COMPLETE,,,,,,
483.0,0.002514684509496142,2024-04-26 00:43:16.548187,2024-04-26 00:43:17.265189,0 days 00:00:00.717002,0.1,500.0,210.0,1.0,COMPLETE,,,,,,
484.0,0.0025311125912614797,2024-04-26 00:43:17.266188,2024-04-26 00:43:17.901243,0 days 00:00:00.635055,0.4,420.0,210.0,1.0,COMPLETE,,,,,,
485.0,0.0018411537786441022,2024-04-26 00:43:17.902243,2024-04-26 00:43:18.667252,0 days 00:00:00.765009,0.5,420.0,250.0,1.0,COMPLETE,,,,,,
486.0,0.0002013824517400314,2024-04-26 00:43:18.668244,2024-04-26 00:43:19.891405,0 days 00:00:01.223161,0.1,860.0,230.0,1.0,COMPLETE,,,,,,
487.0,8.062719001361907e-05,2024-04-26 00:43:19.892407,2024-04-26 00:43:20.626405,0 days 00:00:00.733998,0.7000000000000001,500.0,190.0,1.0,COMPLETE,,,,,,
488.0,1.2594041164029737e-05,2024-04-26 00:43:20.628411,2024-04-26 00:43:21.773649,0 days 00:00:01.145238,0.1,780.0,230.0,1.0,COMPLETE,,,,,,
489.0,0.0016878491865616092,2024-04-26 00:43:21.775649,2024-04-26 00:43:22.840650,0 days 00:00:01.065001,0.1,740.0,230.0,1.0,COMPLETE,,,,,,
490.0,0.00012036052685684378,2024-04-26 00:43:22.841675,2024-04-26 00:43:23.960838,0 days 00:00:01.119163,0.1,780.0,230.0,1.0,COMPLETE,,,,,,
491.0,0.0023978069642154854,2024-04-26 00:43:23.961838,2024-04-26 00:43:24.928862,0 days 00:00:00.967024,0.1,740.0,210.0,1.0,COMPLETE,,,,,,
492.0,0.0007310998189564977,2024-04-26 00:43:24.930841,2024-04-26 00:43:25.950965,0 days 00:00:01.020124,0.1,780.0,210.0,1.0,COMPLETE,,,,,,
493.0,9.831471867354665e-05,2024-04-26 00:43:25.951965,2024-04-26 00:43:27.107157,0 days 00:00:01.155192,0.1,780.0,230.0,1.0,COMPLETE,,,,,,
494.0,0.006019211811346528,2024-04-26 00:43:27.108176,2024-04-26 00:43:28.413775,0 days 00:00:01.305599,0.1,820.0,250.0,1.0,COMPLETE,,,,,,
495.0,0.0003473876017506845,2024-04-26 00:43:28.415778,2024-04-26 00:43:29.587797,0 days 00:00:01.172019,0.1,820.0,230.0,1.0,COMPLETE,,,,,,
496.0,3.8453437719880286e-05,2024-04-26 00:43:29.588796,2024-04-26 00:43:30.612283,0 days 00:00:01.023487,0.1,780.0,210.0,1.0,COMPLETE,,,,,,
497.0,0.0032429677016702985,2024-04-26 00:43:30.613285,2024-04-26 00:43:31.684281,0 days 00:00:01.070996,0.1,780.0,210.0,1.0,COMPLETE,,,,,,
498.0,0.0003389925075157947,2024-04-26 00:43:31.685281,2024-04-26 00:43:32.832897,0 days 00:00:01.147616,0.1,780.0,230.0,1.0,COMPLETE,,,,,,
499.0,0.0008727560986940884,2024-04-26 00:43:32.834898,2024-04-26 00:43:33.812922,0 days 00:00:00.978024,0.1,740.0,210.0,1.0,COMPLETE,,,,,,
,,,,,,,,,,230.0,0.4,940.0,1.0,8.088940990090733e-07,best_result
