number,value,datetime_start,datetime_complete,duration,params_alpha,params_initial_temperature,params_mutation_ratio,params_no_generations,params_population_size,params_var,state,population_size,no_generations,mutation_ratio,var,initial_temperature,alpha,best_value,record_type
0.0,0.009914211522739844,2024-04-26 04:10:27.214395,2024-04-26 04:10:27.734047,0 days 00:00:00.519652,0.20512306627944865,181.0,0.21650597562174623,291.0,286.0,2.0,COMPLETE,,,,,,,,
1.0,0.0005903134082286209,2024-04-26 04:10:27.735048,2024-04-26 04:10:28.606065,0 days 00:00:00.871017,0.8125306872124859,971.0,0.3314687050193085,559.0,248.0,2.0,COMPLETE,,,,,,,,
2.0,0.0004073485485564752,2024-04-26 04:10:28.607065,2024-04-26 04:10:29.241757,0 days 00:00:00.634692,0.7749597421572306,742.0,0.55553632768994,252.0,359.0,2.0,COMPLETE,,,,,,,,
3.0,0.005017857971832323,2024-04-26 04:10:29.242757,2024-04-26 04:10:29.793696,0 days 00:00:00.550939,0.8492737375255691,400.0,0.814290111494293,571.0,131.0,1.0,COMPLETE,,,,,,,,
4.0,2.4252888520922864e-05,2024-04-26 04:10:29.795693,2024-04-26 04:10:30.899716,0 days 00:00:01.104023,0.7085736064945464,801.0,0.49406581865032617,501.0,328.0,2.0,COMPLETE,,,,,,,,
5.0,0.0008372553108893004,2024-04-26 04:10:30.900691,2024-04-26 04:10:31.509070,0 days 00:00:00.608379,0.37717335353305825,354.0,0.7424251792270314,430.0,191.0,1.0,COMPLETE,,,,,,,,
6.0,0.001219239471789639,2024-04-26 04:10:31.510092,2024-04-26 04:10:32.333301,0 days 00:00:00.823209,0.2395054330015813,786.0,0.46145573263809536,374.0,331.0,2.0,COMPLETE,,,,,,,,
7.0,0.0012670995568773544,2024-04-26 04:10:32.335303,2024-04-26 04:10:33.356351,0 days 00:00:01.021048,0.15934534493258357,891.0,0.5198790837657244,378.0,394.0,2.0,COMPLETE,,,,,,,,
8.0,0.0007273158793812721,2024-04-26 04:10:33.357368,2024-04-26 04:10:33.943603,0 days 00:00:00.586235,0.2537143029538511,420.0,0.24306761493761242,533.0,173.0,1.0,COMPLETE,,,,,,,,
9.0,1.904586402753371e-05,2024-04-26 04:10:33.944588,2024-04-26 04:10:35.539862,0 days 00:00:01.595274,0.568472827349653,605.0,0.8544211213766831,430.0,489.0,2.0,COMPLETE,,,,,,,,
10.0,0.0002917495011085546,2024-04-26 04:10:35.540837,2024-04-26 04:10:37.245692,0 days 00:00:01.704855,0.5914153374908795,600.0,0.7007224197373558,446.0,497.0,1.0,COMPLETE,,,,,,,,
11.0,0.00047061790157641465,2024-04-26 04:10:37.246693,2024-04-26 04:10:39.141543,0 days 00:00:01.894850,0.6041254826719163,647.0,0.8844829666386964,495.0,493.0,2.0,COMPLETE,,,,,,,,
12.0,0.000108197508977529,2024-04-26 04:10:39.143520,2024-04-26 04:10:40.605745,0 days 00:00:01.462225,0.6641035921055727,787.0,0.6322122855348153,481.0,418.0,2.0,COMPLETE,,,,,,,,
13.0,0.0006597252383581614,2024-04-26 04:10:40.606744,2024-04-26 04:10:41.595744,0 days 00:00:00.989000,0.42674518455894617,589.0,0.3993249722016699,327.0,439.0,2.0,COMPLETE,,,,,,,,
14.0,0.0005749722236134696,2024-04-26 04:10:41.596742,2024-04-26 04:10:42.420263,0 days 00:00:00.823521,0.6898071100758743,157.0,0.1271940819100411,490.0,267.0,2.0,COMPLETE,,,,,,,,
15.0,0.0007756933123011671,2024-04-26 04:10:42.421284,2024-04-26 04:10:43.459262,0 days 00:00:01.037978,0.5177503697884527,516.0,0.6067236757588264,412.0,353.0,2.0,COMPLETE,,,,,,,,
16.0,5.163242799500644e-06,2024-04-26 04:10:43.460287,2024-04-26 04:10:45.350739,0 days 00:00:01.890452,0.7188679901781755,709.0,0.4163133965898884,592.0,457.0,2.0,COMPLETE,,,,,,,,
17.0,0.0004284191525875412,2024-04-26 04:10:45.352739,2024-04-26 04:10:46.020708,0 days 00:00:00.667969,0.5013366656574737,277.0,0.3567369558654271,209.0,449.0,1.0,COMPLETE,,,,,,,,
18.0,0.0001417805453233037,2024-04-26 04:10:46.021859,2024-04-26 04:10:48.185080,0 days 00:00:02.163221,0.8818284208116374,677.0,0.8927148654670187,596.0,470.0,2.0,COMPLETE,,,,,,,,
19.0,0.001131161100638017,2024-04-26 04:10:48.186188,2024-04-26 04:10:49.177616,0 days 00:00:00.991428,0.39105167733527546,477.0,0.699240856378471,335.0,398.0,2.0,COMPLETE,,,,,,,,
20.0,0.001059834126490463,2024-04-26 04:10:49.179616,2024-04-26 04:10:50.646121,0 days 00:00:01.466505,0.584717000905959,853.0,0.426999743404003,447.0,461.0,1.0,COMPLETE,,,,,,,,
21.0,0.0010258726814996813,2024-04-26 04:10:50.647120,2024-04-26 04:10:51.830979,0 days 00:00:01.183859,0.7412631419341641,713.0,0.5145523938092842,526.0,324.0,2.0,COMPLETE,,,,,,,,
22.0,0.0008377055851380482,2024-04-26 04:10:51.831980,2024-04-26 04:10:53.201995,0 days 00:00:01.370015,0.6917220317345718,989.0,0.2916820517302119,535.0,383.0,2.0,COMPLETE,,,,,,,,
23.0,0.0001515118250799612,2024-04-26 04:10:53.202995,2024-04-26 04:10:54.929164,0 days 00:00:01.726169,0.7394027917244756,879.0,0.4422565227922076,595.0,421.0,2.0,COMPLETE,,,,,,,,
24.0,0.00015325199819244686,2024-04-26 04:10:54.930146,2024-04-26 04:10:55.689225,0 days 00:00:00.759079,0.6347170854724894,583.0,0.5925552023575843,470.0,226.0,2.0,COMPLETE,,,,,,,,
25.0,0.002577775350779683,2024-04-26 04:10:55.690207,2024-04-26 04:10:56.789867,0 days 00:00:01.099660,0.5599975505078223,68.0,0.483103142988319,515.0,308.0,2.0,COMPLETE,,,,,,,,
26.0,0.0007417481104362532,2024-04-26 04:10:56.790866,2024-04-26 04:10:58.169152,0 days 00:00:01.378286,0.4668353497473097,799.0,0.3854825580587001,402.0,493.0,2.0,COMPLETE,,,,,,,,
27.0,0.000698811836325587,2024-04-26 04:10:58.170154,2024-04-26 04:10:59.745654,0 days 00:00:01.575500,0.3297179369042095,629.0,0.7840468860398841,559.0,373.0,2.0,COMPLETE,,,,,,,,
28.0,7.310891746896321e-05,2024-04-26 04:10:59.747656,2024-04-26 04:11:01.183237,0 days 00:00:01.435581,0.8019595112406718,514.0,0.6488375383476349,458.0,427.0,2.0,COMPLETE,,,,,,,,
29.0,0.0006560582208890845,2024-04-26 04:11:01.184237,2024-04-26 04:11:02.324460,0 days 00:00:01.140223,0.7232398182186568,714.0,0.17107369846214368,369.0,471.0,2.0,COMPLETE,,,,,,,,
30.0,0.0008491957982112231,2024-04-26 04:11:02.325459,2024-04-26 04:11:02.719477,0 days 00:00:00.394018,0.5331034976343157,906.0,0.30287877672338404,572.0,100.0,2.0,COMPLETE,,,,,,,,
31.0,7.8903982626714e-05,2024-04-26 04:11:02.721455,2024-04-26 04:11:04.174326,0 days 00:00:01.452871,0.791518180781844,534.0,0.6639086273836713,458.0,430.0,2.0,COMPLETE,,,,,,,,
32.0,0.0006590837018336118,2024-04-26 04:11:04.175328,2024-04-26 04:11:05.257745,0 days 00:00:01.082417,0.827685509389019,491.0,0.8134183978072509,501.0,288.0,2.0,COMPLETE,,,,,,,,
33.0,5.550884105005586e-05,2024-04-26 04:11:05.258844,2024-04-26 04:11:06.473844,0 days 00:00:01.215000,0.6466243698759752,686.0,0.5650001954044179,415.0,402.0,2.0,COMPLETE,,,,,,,,
34.0,0.001448402300316744,2024-04-26 04:11:06.474844,2024-04-26 04:11:07.518159,0 days 00:00:01.043315,0.660635977800403,737.0,0.5658896282396013,425.0,344.0,2.0,COMPLETE,,,,,,,,
35.0,5.000322361911591e-05,2024-04-26 04:11:07.519148,2024-04-26 04:11:08.521807,0 days 00:00:01.002659,0.6339139911545636,825.0,0.5439315619203089,332.0,412.0,2.0,COMPLETE,,,,,,,,
36.0,0.00030415435765442897,2024-04-26 04:11:08.522805,2024-04-26 04:11:09.381829,0 days 00:00:00.859024,0.7645994203374684,939.0,0.2566418904987889,280.0,455.0,2.0,COMPLETE,,,,,,,,
37.0,8.18683093175828e-05,2024-04-26 04:11:09.383811,2024-04-26 04:11:09.935165,0 days 00:00:00.551354,0.8891404012727582,817.0,0.3486974966884716,346.0,232.0,2.0,COMPLETE,,,,,,,,
38.0,6.880262485176744e-05,2024-04-26 04:11:09.936226,2024-04-26 04:11:10.952556,0 days 00:00:01.016330,0.6152432370110112,763.0,0.4801406337020863,289.0,479.0,1.0,COMPLETE,,,,,,,,
39.0,0.0019056382479546601,2024-04-26 04:11:10.953554,2024-04-26 04:11:11.975810,0 days 00:00:01.022256,0.46296002696653893,656.0,0.5265437853687438,387.0,366.0,2.0,COMPLETE,,,,,,,,
40.0,0.0005321248320954764,2024-04-26 04:11:11.977807,2024-04-26 04:11:12.796133,0 days 00:00:00.818326,0.7041430987268714,840.0,0.7562346521781795,254.0,409.0,2.0,COMPLETE,,,,,,,,
41.0,0.0006386967731756969,2024-04-26 04:11:12.798133,2024-04-26 04:11:13.812847,0 days 00:00:01.014714,0.6493097011969459,726.0,0.5541587067326083,352.0,394.0,2.0,COMPLETE,,,,,,,,
42.0,0.0014158809679985247,2024-04-26 04:11:13.813845,2024-04-26 04:11:15.178055,0 days 00:00:01.364210,0.5606307004809241,684.0,0.42678777978847093,431.0,454.0,2.0,COMPLETE,,,,,,,,
43.0,0.0012755488331427278,2024-04-26 04:11:15.180058,2024-04-26 04:11:16.258094,0 days 00:00:01.078036,0.6168862582812252,929.0,0.8532039444906161,312.0,441.0,2.0,COMPLETE,,,,,,,,
44.0,0.003628200333672484,2024-04-26 04:11:16.259097,2024-04-26 04:11:17.615313,0 days 00:00:01.356216,0.10218189211819162,577.0,0.7027313953805525,559.0,330.0,2.0,COMPLETE,,,,,,,,
45.0,0.0010306794872226948,2024-04-26 04:11:17.616335,2024-04-26 04:11:18.983003,0 days 00:00:01.366668,0.7660828885774327,768.0,0.5511547565870745,392.0,482.0,2.0,COMPLETE,,,,,,,,
46.0,0.0008683076486027824,2024-04-26 04:11:18.984003,2024-04-26 04:11:20.003003,0 days 00:00:01.019000,0.6736144624708206,626.0,0.40003139829621737,362.0,402.0,2.0,COMPLETE,,,,,,,,
47.0,0.000395215443981085,2024-04-26 04:11:20.004004,2024-04-26 04:11:21.580601,0 days 00:00:01.576597,0.6436169800292795,829.0,0.607193474034343,415.0,499.0,1.0,COMPLETE,,,,,,,,
48.0,2.868987475942032e-05,2024-04-26 04:11:21.581603,2024-04-26 04:11:22.405447,0 days 00:00:00.823844,0.8486489121341687,684.0,0.501262855628607,433.0,273.0,2.0,COMPLETE,,,,,,,,
49.0,0.0012246027630095375,2024-04-26 04:11:22.406445,2024-04-26 04:11:23.264036,0 days 00:00:00.857591,0.8174401647738587,333.0,0.4544570042986242,476.0,263.0,2.0,COMPLETE,,,,,,,,
50.0,0.00044414148898420583,2024-04-26 04:11:23.265036,2024-04-26 04:11:24.316037,0 days 00:00:01.051001,0.8349840940897889,440.0,0.5035519545248085,508.0,299.0,2.0,COMPLETE,,,,,,,,
51.0,0.0006152891578581317,2024-04-26 04:11:24.317037,2024-04-26 04:11:24.862148,0 days 00:00:00.545111,0.5685895178742791,703.0,0.4752214716873071,440.0,172.0,2.0,COMPLETE,,,,,,,,
52.0,0.00010348677882843145,2024-04-26 04:11:24.863146,2024-04-26 04:11:25.461536,0 days 00:00:00.598390,0.8613499678484347,627.0,0.5889792489034624,406.0,203.0,2.0,COMPLETE,,,,,,,,
53.0,0.00013360083634709045,2024-04-26 04:11:25.462539,2024-04-26 04:11:26.178538,0 days 00:00:00.715999,0.719951299836192,560.0,0.38647589343143507,381.0,275.0,2.0,COMPLETE,,,,,,,,
54.0,0.0007583417149629381,2024-04-26 04:11:26.179536,2024-04-26 04:11:27.045834,0 days 00:00:00.866298,0.7635280563521053,752.0,0.5293347791304155,313.0,382.0,2.0,COMPLETE,,,,,,,,
55.0,0.0017934015520177896,2024-04-26 04:11:27.046833,2024-04-26 04:11:28.279832,0 days 00:00:01.232999,0.5960688586456725,662.0,0.31985152543917694,533.0,348.0,2.0,COMPLETE,,,,,,,,
56.0,0.00034177780662997313,2024-04-26 04:11:28.280811,2024-04-26 04:11:29.395116,0 days 00:00:01.114305,0.6853282429101342,781.0,0.6769653530209858,485.0,311.0,2.0,COMPLETE,,,,,,,,
57.0,0.0003646372967708021,2024-04-26 04:11:29.396119,2024-04-26 04:11:30.910668,0 days 00:00:01.514549,0.5488419903989303,864.0,0.6234867473389447,463.0,444.0,2.0,COMPLETE,,,,,,,,
58.0,0.0006811325029216322,2024-04-26 04:11:30.911668,2024-04-26 04:11:31.509389,0 days 00:00:00.597721,0.48717376232066234,682.0,0.4169030789041879,200.0,412.0,2.0,COMPLETE,,,,,,,,
59.0,0.0005332721194537832,2024-04-26 04:11:31.511391,2024-04-26 04:11:32.565391,0 days 00:00:01.054000,0.6242841700742127,608.0,0.7382431604040518,578.0,250.0,2.0,COMPLETE,,,,,,,,
60.0,0.00024586794023966524,2024-04-26 04:11:32.566391,2024-04-26 04:11:33.972962,0 days 00:00:01.406571,0.7389755178398709,797.0,0.360590135929183,426.0,465.0,1.0,COMPLETE,,,,,,,,
61.0,0.0008946182908113505,2024-04-26 04:11:33.973962,2024-04-26 04:11:35.028229,0 days 00:00:01.054267,0.6003161814059155,757.0,0.4678478816147109,299.0,481.0,1.0,COMPLETE,,,,,,,,
62.0,0.0010054201275109466,2024-04-26 04:11:35.029346,2024-04-26 04:11:36.037430,0 days 00:00:01.008084,0.5297838265227572,697.0,0.49691792558048326,275.0,485.0,1.0,COMPLETE,,,,,,,,
63.0,0.0007352530518464634,2024-04-26 04:11:36.038428,2024-04-26 04:11:36.762407,0 days 00:00:00.723979,0.6237107844386729,734.0,0.4598200632492703,224.0,434.0,1.0,COMPLETE,,,,,,,,
64.0,0.0012539744409896586,2024-04-26 04:11:36.763406,2024-04-26 04:11:37.961870,0 days 00:00:01.198464,0.7074864552304233,890.0,0.5668938007475045,335.0,471.0,1.0,COMPLETE,,,,,,,,
65.0,0.0006253021610103458,2024-04-26 04:11:37.962870,2024-04-26 04:11:39.662715,0 days 00:00:01.699845,0.6707998486814274,812.0,0.5342178021704472,549.0,424.0,1.0,COMPLETE,,,,,,,,
66.0,0.0009409978795111029,2024-04-26 04:11:39.663716,2024-04-26 04:11:40.560976,0 days 00:00:00.897260,0.7910403194421569,543.0,0.4947626786567476,256.0,475.0,2.0,COMPLETE,,,,,,,,
67.0,0.00027359722987372546,2024-04-26 04:11:40.561999,2024-04-26 04:11:41.989241,0 days 00:00:01.427242,0.5797527296483812,770.0,0.4341005044818993,441.0,456.0,2.0,COMPLETE,,,,,,,,
68.0,0.0006875577252760458,2024-04-26 04:11:41.990242,2024-04-26 04:11:42.644243,0 days 00:00:00.654001,0.5006062190508702,653.0,0.5949209188651838,228.0,382.0,2.0,COMPLETE,,,,,,,,
69.0,0.0008761933736752946,2024-04-26 04:11:42.646220,2024-04-26 04:11:44.080907,0 days 00:00:01.434687,0.6481468945981369,850.0,0.8561077036971526,519.0,360.0,2.0,COMPLETE,,,,,,,,
70.0,0.00017892376221656297,2024-04-26 04:11:44.081967,2024-04-26 04:11:45.398954,0 days 00:00:01.316987,0.42592033937278145,718.0,0.27028765958731676,397.0,490.0,2.0,COMPLETE,,,,,,,,
71.0,0.0003017038951563654,2024-04-26 04:11:45.399954,2024-04-26 04:11:46.826405,0 days 00:00:01.426451,0.8022476321005811,496.0,0.662522094447615,450.0,426.0,2.0,COMPLETE,,,,,,,,
72.0,8.24493282958017e-05,2024-04-26 04:11:46.828404,2024-04-26 04:11:48.338936,0 days 00:00:01.510532,0.7462899361974921,601.0,0.6338006567545303,459.0,447.0,2.0,COMPLETE,,,,,,,,
73.0,0.00016847864402591534,2024-04-26 04:11:48.340938,2024-04-26 04:11:49.593562,0 days 00:00:01.252624,0.8790986193698046,445.0,0.5773497177296067,422.0,409.0,2.0,COMPLETE,,,,,,,,
74.0,0.00011785172902564054,2024-04-26 04:11:49.594563,2024-04-26 04:11:51.162086,0 days 00:00:01.567523,0.7066957798521032,510.0,0.5431403508919943,496.0,436.0,2.0,COMPLETE,,,,,,,,
75.0,0.00023255829142657445,2024-04-26 04:11:51.163088,2024-04-26 04:11:52.737773,0 days 00:00:01.574685,0.782253902613316,394.0,0.5163623070641694,434.0,500.0,2.0,COMPLETE,,,,,,,,
76.0,0.00011948619142171823,2024-04-26 04:11:52.738773,2024-04-26 04:11:54.078798,0 days 00:00:01.340025,0.8420233778002716,953.0,0.4497991890340377,406.0,462.0,2.0,COMPLETE,,,,,,,,
77.0,0.0010662946224422004,2024-04-26 04:11:54.079799,2024-04-26 04:11:55.365370,0 days 00:00:01.285571,0.6102073296961016,558.0,0.4776145717259518,471.0,389.0,2.0,COMPLETE,,,,,,,,
78.0,0.00032682534975640596,2024-04-26 04:11:55.366349,2024-04-26 04:11:56.406485,0 days 00:00:01.040136,0.6861545441389854,671.0,0.6268412204182733,374.0,370.0,2.0,COMPLETE,,,,,,,,
79.0,8.8762528500457e-05,2024-04-26 04:11:56.408012,2024-04-26 04:11:57.720681,0 days 00:00:01.312669,0.290282835448166,625.0,0.7863855774055084,416.0,401.0,2.0,COMPLETE,,,,,,,,
80.0,0.00042749291967676304,2024-04-26 04:11:57.721681,2024-04-26 04:11:58.769906,0 days 00:00:01.048225,0.6621742442374088,742.0,0.40216524123421393,449.0,337.0,2.0,COMPLETE,,,,,,,,
81.0,0.00030956098547241923,2024-04-26 04:11:58.770886,2024-04-26 04:12:00.299005,0 days 00:00:01.528119,0.8604932867085542,533.0,0.6564279436177607,485.0,424.0,2.0,COMPLETE,,,,,,,,
82.0,0.0009695092232578047,2024-04-26 04:12:00.300008,2024-04-26 04:12:01.794687,0 days 00:00:01.494679,0.8216490354136546,461.0,0.7189207347842825,451.0,435.0,2.0,COMPLETE,,,,,,,,
83.0,0.00044183787491352254,2024-04-26 04:12:01.795688,2024-04-26 04:12:02.725793,0 days 00:00:00.930105,0.7997290924256467,573.0,0.5072080222380854,462.0,284.0,2.0,COMPLETE,,,,,,,,
84.0,0.00025390975056128426,2024-04-26 04:12:02.726945,2024-04-26 04:12:04.165236,0 days 00:00:01.438291,0.7523140167710215,641.0,0.5594192873907358,438.0,453.0,2.0,COMPLETE,,,,,,,,
85.0,0.0001450866416935868,2024-04-26 04:12:04.166236,2024-04-26 04:12:05.058554,0 days 00:00:00.892318,0.8955746920665305,822.0,0.649385680454846,276.0,418.0,2.0,COMPLETE,,,,,,,,
86.0,0.0007109855382927168,2024-04-26 04:12:05.060552,2024-04-26 04:12:06.056792,0 days 00:00:00.996240,0.7247811130782403,790.0,0.4898629819697484,582.0,246.0,2.0,COMPLETE,,,,,,,,
87.0,0.00026642889894482177,2024-04-26 04:12:06.057792,2024-04-26 04:12:07.357646,0 days 00:00:01.299854,0.6355988704041946,597.0,0.37652514486215966,600.0,320.0,2.0,COMPLETE,,,,,,,,
88.0,0.0008548639341442678,2024-04-26 04:12:07.358648,2024-04-26 04:12:08.598131,0 days 00:00:01.239483,0.7791465201963554,696.0,0.608541124387437,357.0,465.0,2.0,COMPLETE,,,,,,,,
89.0,0.00017531705741197248,2024-04-26 04:12:08.599131,2024-04-26 04:12:10.687671,0 days 00:00:02.088540,0.5794868129647707,862.0,0.777818154537383,543.0,481.0,1.0,COMPLETE,,,,,,,,
90.0,0.0009116397279120897,2024-04-26 04:12:10.688652,2024-04-26 04:12:11.978442,0 days 00:00:01.289790,0.7222781188651631,908.0,0.6802310126580836,386.0,447.0,2.0,COMPLETE,,,,,,,,
91.0,0.0005015748068189077,2024-04-26 04:12:11.979443,2024-04-26 04:12:12.652444,0 days 00:00:00.673001,0.8602123103323934,830.0,0.32095026969010243,327.0,292.0,2.0,COMPLETE,,,,,,,,
92.0,0.00013487840509515691,2024-04-26 04:12:12.654421,2024-04-26 04:12:13.173442,0 days 00:00:00.519021,0.8934742825667152,757.0,0.5221230188924866,341.0,204.0,2.0,COMPLETE,,,,,,,,
93.0,0.0003748012715846105,2024-04-26 04:12:13.174444,2024-04-26 04:12:13.668641,0 days 00:00:00.494197,0.8744172025846884,803.0,0.3473046467937368,288.0,239.0,2.0,COMPLETE,,,,,,,,
94.0,0.0005107822931609562,2024-04-26 04:12:13.669642,2024-04-26 04:12:14.116172,0 days 00:00:00.446530,0.807224528178681,725.0,0.4183962958513347,312.0,192.0,2.0,COMPLETE,,,,,,,,
95.0,0.0006616305628568268,2024-04-26 04:12:14.117191,2024-04-26 04:12:14.774193,0 days 00:00:00.657002,0.8414641796796012,217.0,0.44178008870520596,345.0,266.0,2.0,COMPLETE,,,,,,,,
96.0,0.004839266500057306,2024-04-26 04:12:14.775192,2024-04-26 04:12:15.441193,0 days 00:00:00.666001,0.5503209712008298,784.0,0.5430563570789744,414.0,221.0,2.0,COMPLETE,,,,,,,,
97.0,0.00043481899398225697,2024-04-26 04:12:15.442193,2024-04-26 04:12:15.998369,0 days 00:00:00.556176,0.8178111754681865,402.0,0.868088789334315,299.0,228.0,2.0,COMPLETE,,,,,,,,
98.0,0.0004637114513474774,2024-04-26 04:12:15.999369,2024-04-26 04:12:17.261038,0 days 00:00:01.261669,0.7649873959272637,679.0,0.8223657163903589,395.0,412.0,2.0,COMPLETE,,,,,,,,
99.0,1.2540306099178909e-05,2024-04-26 04:12:17.263038,2024-04-26 04:12:18.782004,0 days 00:00:01.518966,0.6986144048224764,707.0,0.5762075476704007,478.0,432.0,2.0,COMPLETE,,,,,,,,
100.0,0.0003468324860137665,2024-04-26 04:12:18.783001,2024-04-26 04:12:20.278815,0 days 00:00:01.495814,0.6864640507370142,643.0,0.579471783628106,470.0,436.0,2.0,COMPLETE,,,,,,,,
101.0,0.0004451437196031307,2024-04-26 04:12:20.279947,2024-04-26 04:12:21.573073,0 days 00:00:01.293126,0.6558575155295727,768.0,0.21514299894286387,455.0,429.0,2.0,COMPLETE,,,,,,,,
102.0,0.0013705734582145483,2024-04-26 04:12:21.574050,2024-04-26 04:12:22.133541,0 days 00:00:00.559491,0.6992689315466035,702.0,0.6086495286029557,504.0,142.0,2.0,COMPLETE,,,,,,,,
103.0,0.0031089746996224446,2024-04-26 04:12:22.135542,2024-04-26 04:12:23.761945,0 days 00:00:01.626403,0.6348250876532364,739.0,0.4720786024661278,479.0,476.0,2.0,COMPLETE,,,,,,,,
104.0,5.85274195421526e-05,2024-04-26 04:12:23.762944,2024-04-26 04:12:25.535295,0 days 00:00:01.772351,0.6747854949266806,875.0,0.5690230795739075,493.0,492.0,2.0,COMPLETE,,,,,,,,
105.0,0.00031502410545661177,2024-04-26 04:12:25.536295,2024-04-26 04:12:27.377429,0 days 00:00:01.841134,0.6741963420622089,516.0,0.5778846961498649,516.0,488.0,2.0,COMPLETE,,,,,,,,
106.0,0.00035542516215484433,2024-04-26 04:12:27.379429,2024-04-26 04:12:28.924242,0 days 00:00:01.544813,0.7330706708218149,547.0,0.5407128479036473,465.0,458.0,2.0,COMPLETE,,,,,,,,
107.0,0.0006619800742078242,2024-04-26 04:12:28.926243,2024-04-26 04:12:30.741320,0 days 00:00:01.815077,0.6154880159838889,917.0,0.5626844602831148,490.0,493.0,1.0,COMPLETE,,,,,,,,
108.0,0.0022016330207044544,2024-04-26 04:12:30.743316,2024-04-26 04:12:32.179603,0 days 00:00:01.436287,0.5866204808452697,875.0,0.513173950606933,423.0,466.0,2.0,COMPLETE,,,,,,,,
109.0,0.0003762863514140414,2024-04-26 04:12:32.180603,2024-04-26 04:12:33.569097,0 days 00:00:01.388494,0.7531757669546846,613.0,0.4900887120018546,432.0,445.0,2.0,COMPLETE,,,,,,,,
110.0,0.0014836807867555334,2024-04-26 04:12:33.570096,2024-04-26 04:12:35.107359,0 days 00:00:01.537263,0.71436253207214,980.0,0.6435626912948809,525.0,395.0,2.0,COMPLETE,,,,,,,,
111.0,0.0004423594254324259,2024-04-26 04:12:35.108358,2024-04-26 04:12:35.943538,0 days 00:00:00.835180,0.6760516057675653,840.0,0.5865933151362192,443.0,259.0,2.0,COMPLETE,,,,,,,,
112.0,0.00115572470975453,2024-04-26 04:12:35.944538,2024-04-26 04:12:37.106363,0 days 00:00:01.161825,0.6575082180399394,813.0,0.6818078502121593,322.0,475.0,2.0,COMPLETE,,,,,,,,
113.0,0.00011709573453955286,2024-04-26 04:12:37.107340,2024-04-26 04:12:38.571150,0 days 00:00:01.463810,0.6946015126818408,710.0,0.5573098592310625,498.0,406.0,2.0,COMPLETE,,,,,,,,
114.0,0.0001843109268650326,2024-04-26 04:12:38.573129,2024-04-26 04:12:40.028779,0 days 00:00:01.455650,0.7883623373475749,485.0,0.5297174616144985,476.0,418.0,2.0,COMPLETE,,,,,,,,
115.0,0.0001532108153309389,2024-04-26 04:12:40.029778,2024-04-26 04:12:41.130925,0 days 00:00:01.101147,0.6025538536242695,660.0,0.4571052576099303,506.0,308.0,2.0,COMPLETE,,,,,,,,
116.0,0.0006660589067590043,2024-04-26 04:12:41.132031,2024-04-26 04:12:42.827896,0 days 00:00:01.695865,0.6455855151226487,767.0,0.7367777099909848,490.0,454.0,2.0,COMPLETE,,,,,,,,
117.0,0.0006357359329446718,2024-04-26 04:12:42.829896,2024-04-26 04:12:44.083867,0 days 00:00:01.253971,0.6245051606532142,890.0,0.3776731345698919,363.0,486.0,2.0,COMPLETE,,,,,,,,
118.0,0.0004461816495270785,2024-04-26 04:12:44.084842,2024-04-26 04:12:45.394023,0 days 00:00:01.309181,0.8298299802699288,853.0,0.6151890553769467,444.0,388.0,1.0,COMPLETE,,,,,,,,
119.0,0.0018445056067907235,2024-04-26 04:12:45.394996,2024-04-26 04:12:46.815431,0 days 00:00:01.420435,0.5675360910424706,575.0,0.5102211850830982,455.0,429.0,2.0,COMPLETE,,,,,,,,
120.0,0.0007931172325250826,2024-04-26 04:12:46.816430,2024-04-26 04:12:48.361703,0 days 00:00:01.545273,0.20899697334974404,745.0,0.7119386878987798,406.0,500.0,2.0,COMPLETE,,,,,,,,
121.0,0.0006483856270274297,2024-04-26 04:12:48.362701,2024-04-26 04:12:49.898784,0 days 00:00:01.536083,0.7585210766181802,694.0,0.6344477994461738,460.0,444.0,2.0,COMPLETE,,,,,,,,
122.0,0.0010125679061282775,2024-04-26 04:12:49.899786,2024-04-26 04:12:50.857318,0 days 00:00:00.957532,0.7074468388554703,723.0,0.6638331677944228,265.0,469.0,2.0,COMPLETE,,,,,,,,
123.0,0.0011851109740091187,2024-04-26 04:12:50.859324,2024-04-26 04:12:52.409450,0 days 00:00:01.550126,0.7425852143535411,597.0,0.5971599877483403,470.0,449.0,2.0,COMPLETE,,,,,,,,
124.0,0.0004396758694459136,2024-04-26 04:12:52.410450,2024-04-26 04:12:53.808449,0 days 00:00:01.397999,0.8545591826223099,617.0,0.6351650076904338,428.0,439.0,2.0,COMPLETE,,,,,,,,
125.0,0.0013405943849568215,2024-04-26 04:12:53.809449,2024-04-26 04:12:54.709614,0 days 00:00:00.900165,0.7735258026007013,532.0,0.33762726428582224,482.0,274.0,2.0,COMPLETE,,,,,,,,
126.0,0.0006049131627810298,2024-04-26 04:12:54.710615,2024-04-26 04:12:56.121320,0 days 00:00:01.410705,0.8704298895524445,797.0,0.5688050294212235,419.0,461.0,2.0,COMPLETE,,,,,,,,
127.0,0.00012492684203999752,2024-04-26 04:12:56.122299,2024-04-26 04:12:56.835738,0 days 00:00:00.713439,0.7417093868383384,666.0,0.29795678105387363,237.0,416.0,2.0,COMPLETE,,,,,,,,
